particle_id,area_um2,diameter_um,overlap_percentage,has_fluorescence,centroid_x,centroid_y
427,0.58745250057025,0.8648512903266076,0.0,False,30.163265306122447,617.9183673469388
428,0.8392178579575,1.033695005018127,0.0,False,1034.642857142857,612.8571428571429
429,0.8871731641265,1.0628188724301422,0.0,False,27.5,615.5
430,4.064212197822751,2.274800142531852,0.0,False,879.2625368731564,615.9410029498525
431,3.548692656506,2.1256377448602843,0.0,False,3.39527027027027,614.4290540540541
432,2.69748597200625,1.8532527649855877,0.0,False,736.7022222222222,615.3466666666667
433,0.73131841907725,0.9649577871401198,0.0,False,890.0491803278688,616.016393442623
434,13.403508074235502,4.131086602613614,0.0,False,911.7316636851521,615.9597495527728
435,2.6255530127527504,1.8283757607875213,0.0,False,760.3744292237443,618.3561643835617
436,1.150927348056,1.2105396369644696,0.0,False,23.760416666666668,611.875
437,1.6664468893727502,1.4566351906878705,0.0,False,7.9928057553956835,620.4820143884892
438,6.82164230254025,2.9471316122006623,0.0,False,784.0966608084359,620.0298769771529
439,1.8103128078797501,1.5182100827398846,0.0,False,11.993377483443709,619.7549668874173
440,4.987351841576,2.519939203275012,0.0,False,20.370192307692307,623.9158653846154
441,0.6953519394505001,0.940930171063011,0.0,False,532.5172413793103,621.1206896551724
442,0.25176535738725003,0.5661780718288442,0.0,False,745.047619047619,620.8571428571429
443,3.6805697484707505,2.164774110827481,0.0,False,981.1954397394137,622.8957654723127
444,0.63540780673925,0.8994589187805361,0.0,False,73.52830188679245,621.4905660377359
445,0.623418980197,0.8909330494067934,0.0,False,666.8461538461538,621.9615384615385
446,0.46756423514775003,0.7715706538574195,0.0,False,747.4871794871794,625.0
447,0.77927372524625,0.9960934309373843,0.0,False,76.9076923076923,622.123076923077
448,0.22778770430275003,0.538542767960634,0.0,False,666.0,626.0
449,0.17983239813375002,0.4785078063401353,0.0,False,665.9333333333333,628.1333333333333
450,1.4146815319855002,1.3420985320498866,0.0,False,540.9745762711865,628.1101694915254
451,0.25176535738725003,0.5661780718288442,0.0,False,745.1428571428571,628.5714285714286
452,0.7193295925350001,0.9570156126802706,0.0,False,653.0333333333333,629.5166666666667
453,1.5585474504925,1.4086888394223969,0.0,False,1020.8153846153846,626.8307692307692
454,0.46756423514775003,0.7715706538574195,0.0,False,743.5641025641025,632.7948717948718
455,0.44358658206325,0.7515264318683936,0.0,False,1026.4864864864865,630.8378378378378
456,0.9710949499222501,1.1119516589913525,0.0,False,661.9629629629629,631.1851851851852
457,0.47955306169000006,0.7813999756478939,0.0,False,817.0,631.75
458,0.32369831664075005,0.6419855896445084,0.0,False,1042.2592592592594,636.3703703703703
459,3.6565920953862503,2.1577112074630804,0.0,False,1035.032786885246,637.072131147541
460,0.623418980197,0.8909330494067934,0.0,False,665.3461538461538,636.5576923076923
461,0.20381005121825002,0.509410460066904,0.0,False,818.0,635.0
462,8.260301487610251,3.2430452518366226,0.0,False,86.73149492017417,636.1872278664731
463,0.73131841907725,0.9649577871401198,0.0,False,777.7213114754098,639.0
464,1.6664468893727502,1.4566351906878705,0.0,False,978.6043165467626,639.0503597122303
465,1.18689382768275,1.229308812629178,0.0,False,704.7777777777778,638.6767676767677
466,0.9710949499222501,1.1119516589913525,0.0,False,21.876543209876544,640.5061728395061
467,0.8032513783307501,1.0113018437903376,0.0,False,669.1940298507462,642.3731343283582
468,0.6114301536547501,0.8823247987429145,0.0,False,819.4509803921569,639.1176470588235
469,0.11988826542250001,0.39069998782394694,0.0,False,172.0,643.2
470,0.13187709196475,0.40976960420972597,0.0,False,700.0,643.0
471,1.2708156134785,1.2720270017368742,0.0,False,99.52830188679245,646.1132075471698
472,0.35966479626750003,0.6767122294276178,0.0,False,697.2666666666667,644.7666666666667
473,1.0310390826335,1.1457572745465932,0.0,False,822.8720930232558,646.2441860465116
474,3.6326144423017506,2.1506251088264214,0.0,False,717.3564356435644,645.5610561056105
475,0.05994413271125001,0.2762666107998144,0.0,False,699.0,649.0
476,5.898502658787001,2.74047565942358,0.0,False,111.15853658536585,649.1930894308944
477,1.8223016344220002,1.5232289727357509,0.0,False,174.92763157894737,652.171052631579
478,0.05994413271125001,0.2762666107998144,0.0,False,166.0,653.0
479,3.8364244935200005,2.2101328863985152,0.3125,False,963.909375,654.24375
480,0.77927372524625,0.9960934309373843,0.0,False,159.55384615384617,653.5076923076923
481,2.8053854108865,1.889954402456259,100.0,True,986.5854700854701,657.982905982906
482,0.29972066355625004,0.6177509216618626,0.0,False,119.88,658.8
483,0.32369831664075005,0.6419855896445084,0.0,False,118.0,661.0
484,0.8512066844997501,1.041052357688118,0.0,False,1012.5492957746479,661.0422535211268
485,0.8032513783307501,1.0113018437903376,0.0,False,116.23880597014926,665.2835820895523
486,1.2228603073095001,1.2477956968003412,0.0,False,160.91176470588235,662.8333333333334
487,6.042368577294001,2.7736947590670225,0.0,False,700.7162698412699,663.6904761904761
488,2.253899389943,1.6940347791972532,0.0,False,126.5372340425532,667.5691489361702
489,25.128580432556003,5.656385976026435,0.0,False,1110.4327290076335,658.6049618320611
490,14.554435422291501,4.304797641115753,0.0,False,1036.4217462932454,669.5461285008237
491,0.13187709196475,0.40976960420972597,0.0,False,707.0,671.0
492,1.4386591850700001,1.3534244588552355,0.0,False,160.85,674.7
493,12.720144961327252,4.024399530305804,0.0,False,1083.3364750235626,683.1027332704996
494,1.93020107330225,1.56767609403814,0.0,False,709.4037267080745,675.5652173913044
495,1.8702569405910001,1.543141307714839,0.0,False,1121.576923076923,675.5192307692307
496,5.826569699533501,2.7237141831700566,0.0,False,792.9547325102881,670.843621399177
497,0.34767596972525006,0.6653381045816733,0.0,False,801.0,677.0
498,2.5536200534992504,1.8031555768551883,0.0,False,125.75586854460094,679.3568075117371
499,16.74839067952325,4.617868915835834,0.0,False,730.94201861131,681.1524695776665
500,0.32369831664075005,0.6419855896445084,0.0,False,803.2592592592592,674.6296296296297
501,1.8582681140487503,1.5381873902510383,0.6451612903225806,False,981.7483870967742,678.3096774193548
502,0.56347484748575,0.8470173895986266,0.0,False,1055.9148936170213,679.2340425531914
503,0.7193295925350001,0.9570156126802706,0.0,False,1118.8666666666666,679.25
504,3.1770390336962504,2.011251285361741,0.0,False,811.4792452830188,675.7018867924528
505,0.6473966332815001,0.9079047277233522,0.0,False,1020.5185185185185,682.2962962962963
